idPartido,division,jornada,EquipoLocal,EquipoVisitante,golesLocal,golesVisitante,fecha,timestamp
405,2,17,Pontevedra,Hercules,2,0,27/12/1970,31100400
406,2,17,Logrones,Langreo,0,2,27/12/1970,31100400
407,2,17,Villarreal,Betis,1,3,27/12/1970,31100400
408,2,17,Santander,Deportivo,2,0,27/12/1970,31100400
409,2,17,Rayo Vallecano,Sant Andreu,3,0,27/12/1970,31100400
410,2,17,Oviedo,Burgos,2,1,28/12/1970,31186800
411,2,18,Castellon,Pontevedra,2,0,03/01/1971,31705200
412,2,18,Cadiz,Rayo Vallecano,0,0,03/01/1971,31705200
413,2,18,Deportivo,Racing de Ferrol,2,2,03/01/1971,31705200
414,2,18,Betis,Oviedo,1,0,03/01/1971,31705200
415,2,18,Hercules,Cordoba,2,2,03/01/1971,31705200
416,2,18,Moscardo,Santander,0,1,03/01/1971,31705200
417,2,18,Logrones,Burgos,0,1,03/01/1971,31705200
418,2,18,Langreo,Ontinyent,1,0,03/01/1971,31705200
419,2,18,Sant Andreu,Mallorca,1,1,03/01/1971,31705200
420,2,18,Calvo Sotelo,Villarreal,4,0,27/01/1971,33778800
421,2,19,Mallorca,Cadiz,2,1,10/01/1971,32310000
422,2,19,Racing de Ferrol,Moscardo,3,1,10/01/1971,32310000
423,2,19,Burgos,Betis,1,0,10/01/1971,32310000
424,2,19,Ontinyent,Logrones,1,1,10/01/1971,32310000
425,2,19,Oviedo,Calvo Sotelo,0,0,10/01/1971,32310000
426,2,19,Rayo Vallecano,Deportivo,1,1,10/01/1971,32310000
427,2,19,Santander,Hercules,4,1,10/01/1971,32310000
428,2,19,Cordoba,Castellon,1,0,10/01/1971,32310000
429,2,19,Pontevedra,Langreo,2,0,10/01/1971,32310000
430,2,19,Villarreal,Sant Andreu,1,1,10/01/1971,32310000
431,2,20,Betis,Logrones,3,2,17/01/1971,32914800
432,2,20,Santander,Castellon,2,1,17/01/1971,32914800
433,2,20,Cordoba,Langreo,2,1,17/01/1971,32914800
434,2,20,Racing de Ferrol,Hercules,3,0,17/01/1971,32914800
435,2,20,Oviedo,Sant Andreu,1,0,17/01/1971,32914800
436,2,20,Mallorca,Deportivo,2,1,17/01/1971,32914800
437,2,20,Villarreal,Cadiz,1,0,17/01/1971,32914800
438,2,20,Pontevedra,Ontinyent,2,0,17/01/1971,32914800
439,2,20,Rayo Vallecano,Moscardo,2,1,27/01/1971,33778800
440,2,20,Burgos,Calvo Sotelo,3,0,10/02/1971,34988400
441,2,21,Calvo Sotelo,Betis,3,1,24/01/1971,33519600
442,2,21,Logrones,Pontevedra,1,1,24/01/1971,33519600
443,2,21,Ontinyent,Cordoba,0,0,24/01/1971,33519600
444,2,21,Langreo,Santander,1,0,24/01/1971,33519600
445,2,21,Cadiz,Oviedo,0,1,24/01/1971,33519600
446,2,21,Castellon,Racing de Ferrol,2,0,24/01/1971,33519600
447,2,21,Deportivo,Villarreal,2,0,24/01/1971,33519600
448,2,21,Moscardo,Mallorca,1,1,24/01/1971,33519600
449,2,21,Hercules,Rayo Vallecano,1,0,24/01/1971,33519600
450,2,21,Sant Andreu,Burgos,1,0,24/01/1971,33519600
451,2,22,Betis,Sant Andreu,3,1,31/01/1971,34124400
452,2,22,Cordoba,Pontevedra,1,2,31/01/1971,34124400
453,2,22,Oviedo,Deportivo,3,2,31/01/1971,34124400
454,2,22,Villarreal,Moscardo,3,2,31/01/1971,34124400
455,2,22,Santander,Ontinyent,3,0,31/01/1971,34124400
456,2,22,Racing de Ferrol,Langreo,4,0,31/01/1971,34124400
457,2,22,Mallorca,Hercules,2,2,31/01/1971,34124400
458,2,22,Rayo Vallecano,Castellon,3,0,31/01/1971,34124400
459,2,22,Burgos,Cadiz,5,0,31/01/1971,34124400
460,2,22,Calvo Sotelo,Logrones,1,1,31/01/1971,34124400
461,2,23,Ontinyent,Racing de Ferrol,1,1,07/02/1971,34729200
462,2,23,Cadiz,Betis,1,1,07/02/1971,34729200
463,2,23,Moscardo,Oviedo,0,0,07/02/1971,34729200
464,2,23,Castellon,Mallorca,0,0,07/02/1971,34729200
465,2,23,Langreo,Rayo Vallecano,0,0,07/02/1971,34729200
466,2,23,Logrones,Cordoba,0,0,07/02/1971,34729200
467,2,23,Deportivo,Burgos,2,1,07/02/1971,34729200
468,2,23,Hercules,Villarreal,2,1,07/02/1971,34729200
469,2,23,Pontevedra,Santander,1,0,07/02/1971,34729200
470,2,23,Sant Andreu,Calvo Sotelo,1,0,07/02/1971,34729200
471,2,24,Oviedo,Hercules,4,1,13/02/1971,35247600
472,2,24,Villarreal,Castellon,0,2,14/02/1971,35334000
473,2,24,Rayo Vallecano,Ontinyent,0,0,14/02/1971,35334000
474,2,24,Mallorca,Langreo,3,0,14/02/1971,35334000
475,2,24,Santander,Cordoba,0,0,14/02/1971,35334000
476,2,24,Betis,Deportivo,1,1,14/02/1971,35334000
477,2,24,Calvo Sotelo,Cadiz,1,2,14/02/1971,35334000
478,2,24,Burgos,Moscardo,1,0,14/02/1971,35334000
479,2,24,Racing de Ferrol,Pontevedra,2,1,14/02/1971,35334000
480,2,24,Sant Andreu,Logrones,1,0,14/02/1971,35334000
481,2,25,Cadiz,Sant Andreu,2,0,21/02/1971,35938800
482,2,25,Pontevedra,Rayo Vallecano,2,1,21/02/1971,35938800
483,2,25,Ontinyent,Mallorca,0,0,21/02/1971,35938800
484,2,25,Moscardo,Betis,0,0,21/02/1971,35938800
485,2,25,Logrones,Santander,4,1,21/02/1971,35938800
486,2,25,Castellon,Oviedo,2,0,21/02/1971,35938800
487,2,25,Langreo,Villarreal,2,1,21/02/1971,35938800
488,2,25,Cordoba,Racing de Ferrol,2,1,21/02/1971,35938800
489,2,25,Deportivo,Calvo Sotelo,1,0,21/02/1971,35938800
490,2,25,Hercules,Burgos,1,0,21/02/1971,35938800
491,2,26,Mallorca,Pontevedra,2,1,28/02/1971,36543600
492,2,26,Cadiz,Logrones,1,1,28/02/1971,36543600
493,2,26,Burgos,Castellon,1,0,28/02/1971,36543600
494,2,26,Villarreal,Ontinyent,1,1,28/02/1971,36543600
495,2,26,Rayo Vallecano,Cordoba,2,1,28/02/1971,36543600
496,2,26,Calvo Sotelo,Moscardo,2,0,28/02/1971,36543600
497,2,26,Betis,Hercules,3,0,28/02/1971,36543600
498,2,26,Oviedo,Langreo,4,1,28/02/1971,36543600
499,2,26,Racing de Ferrol,Santander,1,1,28/02/1971,36543600
500,2,26,Sant Andreu,Deportivo,2,0,28/02/1971,36543600
501,2,27,Ontinyent,Oviedo,2,1,07/03/1971,37148400
502,2,27,Pontevedra,Villarreal,3,0,07/03/1971,37148400
503,2,27,Langreo,Burgos,0,0,07/03/1971,37148400
504,2,27,Cordoba,Mallorca,0,0,07/03/1971,37148400
505,2,27,Moscardo,Sant Andreu,0,0,07/03/1971,37148400
506,2,27,Castellon,Betis,0,1,07/03/1971,37148400
507,2,27,Deportivo,Cadiz,1,0,07/03/1971,37148400
508,2,27,Santander,Rayo Vallecano,3,3,07/03/1971,37148400
509,2,27,Hercules,Calvo Sotelo,2,0,07/03/1971,37148400
510,2,27,Logrones,Racing de Ferrol,0,0,07/03/1971,37148400
511,2,28,Oviedo,Pontevedra,1,2,13/03/1971,37666800
512,2,28,Betis,Langreo,3,0,14/03/1971,37753200
513,2,28,Rayo Vallecano,Racing de Ferrol,2,0,14/03/1971,37753200
514,2,28,Mallorca,Santander,4,2,14/03/1971,37753200
515,2,28,Calvo Sotelo,Castellon,2,2,14/03/1971,37753200
516,2,28,Villarreal,Cordoba,0,2,14/03/1971,37753200
517,2,28,Deportivo,Logrones,1,0,14/03/1971,37753200
518,2,28,Burgos,Ontinyent,4,0,14/03/1971,37753200
519,2,28,Cadiz,Moscardo,1,0,14/03/1971,37753200
520,2,28,Sant Andreu,Hercules,2,0,14/03/1971,37753200
521,2,29,Pontevedra,Burgos,0,0,19/03/1971,38185200
522,2,29,Castellon,Sant Andreu,0,2,21/03/1971,38358000
523,2,29,Ontinyent,Betis,1,1,21/03/1971,38358000
524,2,29,Logrones,Rayo Vallecano,1,0,21/03/1971,38358000
525,2,29,Santander,Villarreal,2,0,21/03/1971,38358000
526,2,29,Moscardo,Deportivo,2,0,21/03/1971,38358000
527,2,29,Cordoba,Oviedo,0,0,21/03/1971,38358000
528,2,29,Hercules,Cadiz,2,0,21/03/1971,38358000
529,2,29,Racing de Ferrol,Mallorca,2,0,21/03/1971,38358000
530,2,29,Langreo,Calvo Sotelo,0,2,23/03/1971,38530800
531,2,30,Burgos,Cordoba,1,0,28/03/1971,38962800
532,2,30,Deportivo,Hercules,4,1,28/03/1971,38962800
533,2,30,Betis,Pontevedra,2,0,28/03/1971,38962800
534,2,30,Calvo Sotelo,Ontinyent,2,2,28/03/1971,38962800
535,2,30,Mallorca,Rayo Vallecano,1,1,28/03/1971,38962800
536,2,30,Villarreal,Racing de Ferrol,3,0,28/03/1971,38962800
537,2,30,Cadiz,Castellon,0,0,28/03/1971,38962800
538,2,30,Moscardo,Logrones,0,0,28/03/1971,38962800
539,2,30,Oviedo,Santander,0,0,28/03/1971,38962800
540,2,30,Sant Andreu,Langreo,1,1,28/03/1971,38962800
541,2,31,Pontevedra,Calvo Sotelo,2,0,03/04/1971,39477600
542,2,31,Ontinyent,Sant Andreu,1,0,04/04/1971,39564000
543,2,31,Logrones,Mallorca,0,0,04/04/1971,39564000
544,2,31,Rayo Vallecano,Villarreal,3,0,04/04/1971,39564000
545,2,31,Cordoba,Betis,1,1,04/04/1971,39564000
546,2,31,Castellon,Deportivo,0,0,04/04/1971,39564000
547,2,31,Langreo,Cadiz,0,1,04/04/1971,39564000
548,2,31,Racing de Ferrol,Oviedo,2,0,04/04/1971,39564000
549,2,31,Santander,Burgos,1,0,04/04/1971,39564000
550,2,31,Hercules,Moscardo,2,1,04/04/1971,39564000
551,2,32,Hercules,Logrones,0,0,10/04/1971,40082400
552,2,32,Sant Andreu,Pontevedra,1,1,11/04/1971,40168800
553,2,32,Villarreal,Mallorca,1,0,11/04/1971,40168800
554,2,32,Oviedo,Rayo Vallecano,0,1,11/04/1971,40168800
555,2,32,Betis,Santander,3,1,11/04/1971,40168800
556,2,32,Cadiz,Ontinyent,0,0,11/04/1971,40168800
557,2,32,Moscardo,Castellon,1,1,11/04/1971,40168800
558,2,32,Deportivo,Langreo,2,0,11/04/1971,40168800
559,2,32,Calvo Sotelo,Cordoba,1,1,11/04/1971,40168800
560,2,32,Burgos,Racing de Ferrol,2,1,11/04/1971,40168800
561,2,33,Pontevedra,Cadiz,2,2,17/04/1971,40687200
562,2,33,Cordoba,Sant Andreu,3,0,18/04/1971,40773600
563,2,33,Rayo Vallecano,Burgos,1,2,18/04/1971,40773600
564,2,33,Castellon,Hercules,3,0,18/04/1971,40773600
565,2,33,Mallorca,Oviedo,1,0,18/04/1971,40773600
566,2,33,Racing de Ferrol,Betis,0,0,18/04/1971,40773600
567,2,33,Ontinyent,Deportivo,1,0,18/04/1971,40773600
568,2,33,Langreo,Moscardo,2,0,18/04/1971,40773600
569,2,33,Logrones,Villarreal,3,0,18/04/1971,40773600
570,2,33,Santander,Calvo Sotelo,2,0,18/04/1971,40773600
571,2,34,Castellon,Logrones,1,0,09/05/1971,42588000
572,2,34,Burgos,Mallorca,1,1,09/05/1971,42588000
573,2,34,Cadiz,Cordoba,1,1,09/05/1971,42588000
574,2,34,Deportivo,Pontevedra,1,0,09/05/1971,42588000
575,2,34,Moscardo,Ontinyent,1,0,09/05/1971,42588000
576,2,34,Hercules,Langreo,1,0,09/05/1971,42588000
577,2,34,Betis,Rayo Vallecano,1,1,09/05/1971,42588000
578,2,34,Oviedo,Villarreal,0,0,09/05/1971,42588000
579,2,34,Calvo Sotelo,Racing de Ferrol,3,0,09/05/1971,42588000
580,2,34,Sant Andreu,Santander,2,1,09/05/1971,42588000
581,2,35,Racing de Ferrol,Sant Andreu,1,1,16/05/1971,43192800
582,2,35,Mallorca,Betis,0,1,16/05/1971,43192800
583,2,35,Logrones,Oviedo,0,1,16/05/1971,43192800
584,2,35,Ontinyent,Hercules,2,1,16/05/1971,43192800
585,2,35,Rayo Vallecano,Calvo Sotelo,2,0,16/05/1971,43192800
586,2,35,Santander,Cadiz,5,1,16/05/1971,43192800
587,2,35,Villarreal,Burgos,0,0,16/05/1971,43192800
588,2,35,Cordoba,Deportivo,1,1,16/05/1971,43192800
589,2,35,Langreo,Castellon,0,0,16/05/1971,43192800
590,2,35,Pontevedra,Moscardo,1,0,16/05/1971,43192800
591,2,36,Cadiz,Racing de Ferrol,0,0,22/05/1971,43711200
592,2,36,Castellon,Ontinyent,2,0,23/05/1971,43797600
593,2,36,Moscardo,Cordoba,0,2,23/05/1971,43797600
594,2,36,Burgos,Oviedo,1,1,23/05/1971,43797600
595,2,36,Hercules,Pontevedra,3,1,23/05/1971,43797600
596,2,36,Calvo Sotelo,Mallorca,3,1,23/05/1971,43797600
597,2,36,Betis,Villarreal,1,1,23/05/1971,43797600
598,2,36,Langreo,Logrones,2,0,23/05/1971,43797600
599,2,36,Deportivo,Santander,2,0,23/05/1971,43797600
600,2,36,Sant Andreu,Rayo Vallecano,0,2,23/05/1971,43797600
601,2,37,Oviedo,Betis,0,0,29/05/1971,44316000
602,2,37,Pontevedra,Castellon,1,1,29/05/1971,44316000
603,2,37,Santander,Moscardo,1,0,30/05/1971,44402400
604,2,37,Rayo Vallecano,Cadiz,6,0,30/05/1971,44402400
605,2,37,Cordoba,Hercules,2,1,30/05/1971,44402400
606,2,37,Racing de Ferrol,Deportivo,1,0,30/05/1971,44402400
607,2,37,Villarreal,Calvo Sotelo,1,0,30/05/1971,44402400
608,2,37,Burgos,Logrones,0,0,30/05/1971,44402400
609,2,37,Ontinyent,Langreo,3,2,30/05/1971,44402400
610,2,37,Mallorca,Sant Andreu,0,0,30/05/1971,44402400
611,2,38,Castellon,Cordoba,1,0,05/06/1971,44920800
612,2,38,Betis,Burgos,1,0,06/06/1971,45007200
613,2,38,Hercules,Santander,4,1,06/06/1971,45007200
614,2,38,Moscardo,Racing de Ferrol,1,2,06/06/1971,45007200
615,2,38,Sant Andreu,Villarreal,1,1,06/06/1971,45007200
616,2,38,Deportivo,Rayo Vallecano,1,0,06/06/1971,45007200
617,2,38,Logrones,Ontinyent,2,0,06/06/1971,45007200
618,2,38,Calvo Sotelo,Oviedo,1,0,06/06/1971,45007200
619,2,38,Cadiz,Mallorca,1,0,06/06/1971,45007200
620,2,38,Langreo,Pontevedra,3,1,06/06/1971,45007200
621,1,1,Atletico de Bilbao,Las Palmas,1,2,04/09/1971,52783200
622,1,1,Valencia,Espanol,1,1,04/09/1971,52783200
623,1,1,Barcelona,Real Sociedad,3,0,05/09/1971,52869600
624,1,1,Celta de Vigo,Atletico de Madrid,2,1,05/09/1971,52869600
625,1,1,Deportivo,Cordoba,3,2,05/09/1971,52869600
626,1,1,Granada,CD Malaga,2,0,05/09/1971,52869600
627,1,1,Real Madrid,Betis,2,0,05/09/1971,52869600
628,1,1,Sabadell,Sporting de Gijon,0,2,05/09/1971,52869600
629,1,1,Sevilla,Burgos,2,0,05/09/1971,52869600
630,1,2,Atletico de Madrid,Sabadell,5,0,11/09/1971,53388000
631,1,2,Sporting de Gijon,Atletico de Bilbao,3,2,11/09/1971,53388000
632,1,2,Las Palmas,Valencia,1,1,11/09/1971,53388000
633,1,2,CD Malaga,Deportivo,2,0,11/09/1971,53388000
634,1,2,Betis,Celta de Vigo,1,1,12/09/1971,53474400
635,1,2,Burgos,Real Madrid,1,2,12/09/1971,53474400
636,1,2,Cordoba,Sevilla,1,1,12/09/1971,53474400
637,1,2,Espanol,Barcelona,3,0,12/09/1971,53474400
638,1,2,Real Sociedad,Granada,3,1,12/09/1971,53474400
639,1,3,Valencia,Sporting de Gijon,1,0,18/09/1971,53992800
640,1,3,Atletico de Bilbao,Atletico de Madrid,0,1,19/09/1971,54079200
641,1,3,Barcelona,Las Palmas,1,2,19/09/1971,54079200
642,1,3,Burgos,Cordoba,1,0,19/09/1971,54079200
643,1,3,Deportivo,Real Sociedad,1,0,19/09/1971,54079200
644,1,3,Granada,Espanol,0,0,19/09/1971,54079200
645,1,3,Real Madrid,Celta de Vigo,3,0,19/09/1971,54079200
646,1,3,Sabadell,Betis,2,1,19/09/1971,54079200
647,1,3,Sevilla,CD Malaga,1,2,19/09/1971,54079200
648,1,4,Las Palmas,Granada,2,2,25/09/1971,54597600
649,1,4,Atletico de Madrid,Valencia,0,1,26/09/1971,54684000
650,1,4,Betis,Atletico de Bilbao,1,0,26/09/1971,54684000
651,1,4,Celta de Vigo,Sabadell,0,1,26/09/1971,54684000
652,1,4,Cordoba,Real Madrid,2,2,26/09/1971,54684000
653,1,4,Espanol,Deportivo,2,0,26/09/1971,54684000
654,1,4,Sporting de Gijon,Barcelona,1,0,26/09/1971,54684000
655,1,4,CD Malaga,Burgos,4,1,26/09/1971,54684000
656,1,4,Real Sociedad,Sevilla,1,1,26/09/1971,54684000
657,1,5,Atletico de Bilbao,Celta de Vigo,4,0,03/10/1971,55288800
658,1,5,Barcelona,Atletico de Madrid,0,0,03/10/1971,55288800
659,1,5,Burgos,Real Sociedad,3,1,03/10/1971,55288800
660,1,5,Cordoba,CD Malaga,0,0,03/10/1971,55288800
661,1,5,Deportivo,Las Palmas,1,0,03/10/1971,55288800
662,1,5,Granada,Sporting de Gijon,1,0,03/10/1971,55288800
663,1,5,Real Madrid,Sabadell,2,0,03/10/1971,55288800
664,1,5,Sevilla,Espanol,1,0,03/10/1971,55288800
665,1,5,Valencia,Betis,2,0,03/10/1971,55288800
666,1,6,Las Palmas,Sevilla,1,1,09/10/1971,55807200
667,1,6,Atletico de Madrid,Granada,1,0,10/10/1971,55893600
668,1,6,Betis,Barcelona,0,0,10/10/1971,55893600
669,1,6,Celta de Vigo,Valencia,1,3,10/10/1971,55893600
670,1,6,Espanol,Burgos,1,1,10/10/1971,55893600
671,1,6,Sporting de Gijon,Deportivo,2,0,10/10/1971,55893600
672,1,6,CD Malaga,Real Madrid,1,1,10/10/1971,55893600
673,1,6,Real Sociedad,Cordoba,2,1,10/10/1971,55893600
674,1,6,Sabadell,Atletico de Bilbao,0,0,10/10/1971,55893600
675,1,7,Barcelona,Celta de Vigo,1,0,16/10/1971,56412000
676,1,7,Real Madrid,Atletico de Bilbao,1,0,16/10/1971,56412000
677,1,7,Burgos,Las Palmas,1,0,17/10/1971,56498400
678,1,7,Cordoba,Espanol,3,1,17/10/1971,56498400
679,1,7,Deportivo,Atletico de Madrid,1,1,17/10/1971,56498400
680,1,7,Granada,Betis,0,0,17/10/1971,56498400
681,1,7,CD Malaga,Real Sociedad,1,1,17/10/1971,56498400
682,1,7,Sevilla,Sporting de Gijon,3,1,17/10/1971,56498400
683,1,7,Valencia,Sabadell,3,1,17/10/1971,56498400
684,1,8,Atletico de Bilbao,Valencia,1,1,31/10/1971,57708000
685,1,8,Atletico de Madrid,Sevilla,0,2,31/10/1971,57708000
686,1,8,Betis,Deportivo,2,0,31/10/1971,57708000
687,1,8,Celta de Vigo,Granada,0,0,31/10/1971,57708000
688,1,8,Espanol,CD Malaga,4,1,31/10/1971,57708000
689,1,8,Sporting de Gijon,Burgos,0,0,31/10/1971,57708000
690,1,8,Las Palmas,Cordoba,3,0,31/10/1971,57708000
691,1,8,Real Sociedad,Real Madrid,0,2,31/10/1971,57708000
692,1,8,Sabadell,Barcelona,0,0,31/10/1971,57708000
693,1,9,Barcelona,Atletico de Bilbao,0,1,14/11/1971,58921200
694,1,9,Burgos,Atletico de Madrid,0,0,14/11/1971,58921200
695,1,9,Cordoba,Sporting de Gijon,0,1,14/11/1971,58921200
696,1,9,Deportivo,Celta de Vigo,0,1,14/11/1971,58921200
697,1,9,Granada,Sabadell,3,1,14/11/1971,58921200
698,1,9,CD Malaga,Las Palmas,0,0,14/11/1971,58921200
699,1,9,Real Sociedad,Espanol,4,1,14/11/1971,58921200
700,1,9,Real Madrid,Valencia,1,1,14/11/1971,58921200
701,1,9,Sevilla,Betis,3,1,14/11/1971,58921200
702,1,10,Las Palmas,Real Sociedad,0,0,20/11/1971,59439600
703,1,10,Atletico de Bilbao,Granada,1,0,21/11/1971,59526000
704,1,10,Atletico de Madrid,Cordoba,2,2,21/11/1971,59526000
705,1,10,Betis,Burgos,2,0,21/11/1971,59526000
706,1,10,Celta de Vigo,Sevilla,4,1,21/11/1971,59526000
707,1,10,Espanol,Real Madrid,0,0,21/11/1971,59526000
708,1,10,Sporting de Gijon,CD Malaga,1,2,21/11/1971,59526000
709,1,10,Sabadell,Deportivo,4,1,21/11/1971,59526000
710,1,10,Valencia,Barcelona,1,0,21/11/1971,59526000
711,1,11,Burgos,Celta de Vigo,3,2,28/11/1971,60130800
712,1,11,Cordoba,Betis,3,1,28/11/1971,60130800
713,1,11,Deportivo,Atletico de Bilbao,1,0,28/11/1971,60130800
714,1,11,Espanol,Las Palmas,4,0,28/11/1971,60130800
715,1,11,Granada,Valencia,1,0,28/11/1971,60130800
716,1,11,CD Malaga,Atletico de Madrid,0,0,28/11/1971,60130800
717,1,11,Real Sociedad,Sporting de Gijon,3,1,28/11/1971,60130800
718,1,11,Real Madrid,Barcelona,1,1,28/11/1971,60130800
719,1,11,Sevilla,Sabadell,1,1,28/11/1971,60130800
720,1,12,Las Palmas,Real Madrid,2,0,04/12/1971,60649200
721,1,12,Atletico de Bilbao,Sevilla,2,0,05/12/1971,60735600
722,1,12,Atletico de Madrid,Real Sociedad,5,0,05/12/1971,60735600
723,1,12,Barcelona,Granada,2,0,05/12/1971,60735600
724,1,12,Betis,CD Malaga,0,0,05/12/1971,60735600
725,1,12,Celta de Vigo,Cordoba,2,0,05/12/1971,60735600
726,1,12,Sporting de Gijon,Espanol,4,0,05/12/1971,60735600
727,1,12,Sabadell,Burgos,2,1,05/12/1971,60735600
728,1,12,Valencia,Deportivo,1,1,05/12/1971,60735600
729,1,13,Las Palmas,Sporting de Gijon,5,1,11/12/1971,61254000
730,1,13,Burgos,Atletico de Bilbao,1,0,12/12/1971,61340400
731,1,13,Cordoba,Sabadell,4,1,12/12/1971,61340400
732,1,13,Deportivo,Barcelona,0,2,12/12/1971,61340400
733,1,13,Espanol,Atletico de Madrid,1,2,12/12/1971,61340400
734,1,13,CD Malaga,Celta de Vigo,1,1,12/12/1971,61340400
735,1,13,Real Sociedad,Betis,6,0,12/12/1971,61340400
736,1,13,Real Madrid,Granada,4,2,12/12/1971,61340400
737,1,13,Sevilla,Valencia,2,0,12/12/1971,61340400
738,1,14,Atletico de Bilbao,Cordoba,5,0,19/12/1971,61945200
739,1,14,Atletico de Madrid,Las Palmas,2,0,19/12/1971,61945200
740,1,14,Barcelona,Sevilla,1,0,19/12/1971,61945200
741,1,14,Betis,Espanol,0,1,19/12/1971,61945200
742,1,14,Celta de Vigo,Real Sociedad,0,1,19/12/1971,61945200
743,1,14,Sporting de Gijon,Real Madrid,1,1,19/12/1971,61945200
744,1,14,Granada,Deportivo,2,2,19/12/1971,61945200
745,1,14,Sabadell,CD Malaga,1,1,19/12/1971,61945200
746,1,14,Valencia,Burgos,2,0,19/12/1971,61945200
747,1,15,Las Palmas,Betis,2,0,01/01/1972,63068400
748,1,15,Burgos,Barcelona,2,3,02/01/1972,63154800
749,1,15,Cordoba,Valencia,0,4,02/01/1972,63154800
750,1,15,Espanol,Celta de Vigo,1,0,02/01/1972,63154800
751,1,15,Sporting de Gijon,Atletico de Madrid,1,2,02/01/1972,63154800
752,1,15,CD Malaga,Atletico de Bilbao,1,0,02/01/1972,63154800
753,1,15,Real Sociedad,Sabadell,2,0,02/01/1972,63154800
754,1,15,Real Madrid,Deportivo,1,0,02/01/1972,63154800
755,1,15,Sevilla,Granada,2,1,02/01/1972,63154800
756,1,16,Atletico de Bilbao,Real Sociedad,1,2,06/01/1972,63500400
757,1,16,Barcelona,Cordoba,4,1,06/01/1972,63500400
758,1,16,Betis,Sporting de Gijon,2,1,06/01/1972,63500400
759,1,16,Celta de Vigo,Las Palmas,2,0,06/01/1972,63500400
760,1,16,Deportivo,Sevilla,1,0,06/01/1972,63500400
761,1,16,Granada,Burgos,2,1,06/01/1972,63500400
762,1,16,Real Madrid,Atletico de Madrid,1,0,06/01/1972,63500400
763,1,16,Sabadell,Espanol,0,2,06/01/1972,63500400
764,1,16,Valencia,CD Malaga,3,0,06/01/1972,63500400
765,1,17,Las Palmas,Sabadell,0,0,15/01/1972,64278000
766,1,17,Atletico de Madrid,Betis,4,1,16/01/1972,64364400
767,1,17,Burgos,Deportivo,3,1,16/01/1972,64364400
768,1,17,Cordoba,Granada,2,0,16/01/1972,64364400
769,1,17,Espanol,Atletico de Bilbao,1,2,16/01/1972,64364400
770,1,17,Sporting de Gijon,Celta de Vigo,2,2,16/01/1972,64364400
771,1,17,CD Malaga,Barcelona,0,0,16/01/1972,64364400
772,1,17,Real Sociedad,Valencia,1,0,16/01/1972,64364400
773,1,17,Sevilla,Real Madrid,0,2,16/01/1972,64364400
774,1,18,Las Palmas,Atletico de Bilbao,2,1,22/01/1972,64882800
775,1,18,Atletico de Madrid,Celta de Vigo,0,0,23/01/1972,64969200
776,1,18,Betis,Real Madrid,0,0,23/01/1972,64969200
777,1,18,Burgos,Sevilla,1,0,23/01/1972,64969200
778,1,18,Cordoba,Deportivo,0,0,23/01/1972,64969200
779,1,18,Espanol,Valencia,3,1,23/01/1972,64969200
780,1,18,Sporting de Gijon,Sabadell,3,0,23/01/1972,64969200
781,1,18,CD Malaga,Granada,1,0,23/01/1972,64969200
782,1,18,Real Sociedad,Barcelona,2,2,23/01/1972,64969200
783,1,19,Atletico de Bilbao,Sporting de Gijon,3,1,30/01/1972,65574000
784,1,19,Barcelona,Espanol,2,0,30/01/1972,65574000
785,1,19,Celta de Vigo,Betis,1,0,30/01/1972,65574000
786,1,19,Deportivo,CD Malaga,0,0,30/01/1972,65574000
787,1,19,Granada,Real Sociedad,1,0,30/01/1972,65574000
788,1,19,Real Madrid,Burgos,1,1,30/01/1972,65574000
789,1,19,Sabadell,Atletico de Madrid,3,1,30/01/1972,65574000
790,1,19,Sevilla,Cordoba,1,1,30/01/1972,65574000
791,1,19,Valencia,Las Palmas,4,0,30/01/1972,65574000
792,1,20,Atletico de Madrid,Atletico de Bilbao,1,2,06/02/1972,66178800
793,1,20,Betis,Sabadell,1,0,06/02/1972,66178800
794,1,20,Celta de Vigo,Real Madrid,1,1,06/02/1972,66178800
795,1,20,Cordoba,Burgos,0,0,06/02/1972,66178800
796,1,20,Espanol,Granada,2,3,06/02/1972,66178800
797,1,20,Sporting de Gijon,Valencia,4,0,06/02/1972,66178800
798,1,20,Las Palmas,Barcelona,1,2,06/02/1972,66178800
799,1,20,CD Malaga,Sevilla,2,2,06/02/1972,66178800
800,1,20,Real Sociedad,Deportivo,0,1,06/02/1972,66178800
801,1,21,Atletico de Bilbao,Betis,3,0,13/02/1972,66783600
802,1,21,Barcelona,Sporting de Gijon,1,0,13/02/1972,66783600
803,1,21,Burgos,CD Malaga,3,1,13/02/1972,66783600
804,1,21,Deportivo,Espanol,3,1,13/02/1972,66783600
805,1,21,Granada,Las Palmas,3,0,13/02/1972,66783600
806,1,21,Real Madrid,Cordoba,4,1,13/02/1972,66783600
807,1,21,Sabadell,Celta de Vigo,1,1,13/02/1972,66783600
808,1,21,Sevilla,Real Sociedad,0,1,13/02/1972,66783600
809,1,21,Valencia,Atletico de Madrid,1,0,13/02/1972,66783600
810,1,22,Atletico de Madrid,Barcelona,1,1,20/02/1972,67388400
811,1,22,Betis,Valencia,1,0,20/02/1972,67388400
812,1,22,Celta de Vigo,Atletico de Bilbao,2,0,20/02/1972,67388400
813,1,22,Espanol,Sevilla,2,0,20/02/1972,67388400
